Player,avg_gi,avg_missed_points,avg_acpl,total_game_count,Points,gi_median,missed_points_median,Elo,TPR,total_moves,White_games,Black_games,acpl_median,gi_std,missed_points_std,acpl_std,avg_gi_raw,avg_missed_points_white,avg_missed_points_black,avg_gi_white,avg_gi_black,white_result_sum,black_result_sum,total_missed_points_sum,gi_var,missed_points_var,acpl_var
Shrook Wafa,140.0,0.76,18.8,2,0.5,140.0,0.76,2203,2189,125,1,1,18.8,12.8,0.02,16.62,-0.95,0.75,0.78,149.0,130.9,0.5,0.0,1.53,163.8,0.0,276.36
Oliwia Kiolbasa,139.4,0.94,17.58,4,2.0,139.0,1.08,2361,2333,163,2,2,19.27,14.88,0.62,9.7,-0.98,1.32,0.56,130.0,148.8,1.0,1.0,3.74,221.34,0.39,94.11
Carissa Yip,139.2,1.11,17.15,6,5.0,157.6,0.67,2453,2542,229,3,3,12.5,32.67,1.19,13.24,-0.99,0.35,1.86,158.7,119.7,2.5,2.5,6.64,1067.42,1.41,175.23
Aleksandra Maltsevskaya,139.0,0.93,1.0,6,3.0,148.2,0.69,2383,2317,265,3,3,23.51,23.24,0.48,53.97,-1.0,0.93,0.92,135.2,142.8,1.0,2.0,5.56,540.09,0.23,2913.26
Alina Kashlinskaya,137.2,0.88,12.28,2,1.0,137.2,0.88,2462,2211,74,1,1,12.28,29.42,1.1,6.71,-1.1,1.65,0.1,116.4,158.0,0.5,0.5,1.75,865.28,1.2,45.03
Nana Dzagnidze,136.9,0.97,67.87,8,4.5,143.6,0.68,2502,2479,408,4,4,23.38,25.59,0.86,71.16,-1.12,0.46,1.48,151.6,122.2,3.0,1.5,7.72,654.63,0.75,5063.98
P V Nandhidhaa,136.8,1.23,13.94,4,2.5,140.6,1.23,2330,2457,270,2,2,11.38,23.03,0.55,10.94,-1.12,1.24,1.23,140.6,133.0,1.5,1.0,4.92,530.51,0.31,119.61
Alice Lee,135.6,0.84,152.43,4,1.5,131.4,0.82,2412,2160,246,2,2,97.62,16.73,0.5,190.82,-1.19,0.44,1.25,148.3,122.8,1.0,0.5,3.37,279.84,0.25,36414.03
Alexandra Kosteniuk,134.8,1.01,9.95,6,3.0,145.8,0.68,2474,2443,258,3,3,7.06,36.36,1.27,7.36,-1.23,0.48,1.54,150.4,119.1,1.5,1.5,6.06,1322.03,1.61,54.21
Isabelle Yixuan Ning,134.2,0.76,146.54,2,0.5,134.2,0.76,2009,2225,85,1,1,146.54,35.36,0.98,202.3,-1.26,0.06,1.45,159.2,109.2,0.5,0.0,1.51,1250.0,0.97,40923.74
Tania Miranda Rodriguez,133.0,1.08,150.04,2,1.0,133.0,1.08,2007,2406,144,1,1,150.04,36.27,0.57,198.8,-1.32,1.49,0.68,107.4,158.7,0.0,1.0,2.17,1315.84,0.33,39519.85
Nadezhda Antonova,132.6,0.74,27.62,2,0.0,132.6,0.74,2030,2079,63,1,1,27.62,3.25,0.1,2.45,-1.34,0.67,0.81,134.9,130.3,0.0,0.0,1.48,10.58,0.01,6.02
Bella Khotenashvili,132.0,1.15,69.2,6,3.5,151.4,0.79,2418,2337,318,3,3,29.95,38.13,0.95,78.16,-1.38,0.82,1.48,141.1,123.0,2.0,1.5,6.9,1453.62,0.91,6108.72
Zsoka Gaal,131.4,1.21,95.85,2,1.0,131.4,1.21,2383,2090,96,1,1,95.85,0.71,0.73,311.68,-1.41,1.73,0.7,130.9,131.9,1.0,0.0,2.43,0.5,0.53,97143.5
Aleksandra Goryachkina,130.8,0.78,84.7,2,1.0,130.8,0.78,2533,2323,124,1,1,84.7,41.15,1.16,84.29,-1.44,-0.04,1.6,159.9,101.7,1.0,0.0,1.56,1693.62,1.34,7105.51
Antoaneta Stefanova,130.6,1.2,77.89,6,3.0,135.6,0.92,2399,2331,286,3,3,21.75,25.46,0.83,140.47,-1.46,1.04,1.37,131.9,129.2,1.5,1.5,7.23,648.05,0.68,19730.71
Mariya Muzychuk,130.5,1.38,69.08,6,3.5,130.4,1.21,2486,2458,344,3,3,12.66,18.61,0.63,139.69,-1.46,1.69,1.08,122.8,138.1,2.0,1.5,8.31,346.39,0.4,19513.57
Gulnar Mammadova,130.0,1.0,87.06,4,1.0,131.2,1.03,2352,2164,216,2,2,17.43,24.12,0.69,147.52,-1.48,1.03,0.98,131.2,128.7,0.5,0.5,4.02,581.67,0.47,21762.13
Daria Charochkina,129.7,0.94,15.48,4,1.5,146.7,0.4,2283,2334,213,2,2,15.16,44.36,1.36,14.5,-1.5,1.5,0.38,112.7,146.7,1.0,0.5,3.77,1968.17,1.86,210.34
Lilit Mkrtchian,129.6,1.19,99.98,4,2.5,125.4,1.42,2396,2308,196,2,2,38.26,23.61,0.81,145.55,-1.5,1.42,0.96,125.4,133.9,1.0,1.5,4.77,557.23,0.65,21186.21
Alicja Sliwicka,129.6,0.8,32.5,2,0.0,129.6,0.8,2299,1999,98,1,1,32.5,4.45,0.13,19.3,-1.51,0.71,0.89,132.8,126.5,0.0,0.0,1.6,19.85,0.02,372.37
Elina Danielian,128.9,1.23,19.39,4,3.0,130.1,1.23,2403,2405,164,2,2,16.46,33.57,1.14,14.51,-1.54,1.3,1.16,127.6,130.1,1.5,1.5,4.9,1127.27,1.3,210.64
Thalia Cervantes Landeiro,128.6,1.19,38.09,4,2.0,122.4,1.33,2278,2412,224,2,2,9.3,22.74,0.72,60.55,-1.56,0.74,1.63,145.8,111.6,1.5,0.5,4.75,517.14,0.52,3666.19
Devindya Oshini Gunawardhana,128.6,1.12,15.39,2,0.5,128.6,1.12,2082,2221,135,1,1,15.39,2.62,0.43,14.35,-1.56,1.42,0.81,126.8,130.5,0.5,0.0,2.23,6.84,0.19,205.84
Ann Matnadze Bujiashvili,127.8,1.34,131.58,2,1.0,127.8,1.34,2325,2307,84,1,1,131.58,34.44,0.28,157.15,-1.6,1.54,1.15,103.5,152.2,0.0,1.0,2.69,1185.84,0.08,24697.53
Ruelle Canino,127.4,0.9,156.42,2,0.0,127.4,0.9,1974,2092,82,1,1,156.42,6.08,0.18,191.79,-1.63,1.03,0.77,123.1,131.7,0.0,0.0,1.8,36.98,0.03,36782.86
Maria Jose Campos,126.6,0.91,112.44,2,0.0,126.6,0.91,2174,2055,87,1,1,112.44,5.87,0.17,94.7,-1.67,0.79,1.03,130.7,122.4,0.0,0.0,1.82,34.44,0.03,8967.28
Mobina Alinasab,126.4,1.04,177.25,4,1.5,137.3,0.67,2311,2314,144,2,2,156.25,42.35,1.31,204.04,-1.68,0.67,1.41,137.6,115.2,0.5,1.0,4.16,1793.87,1.71,41632.04
Elnaz Kaliakhmet,126.0,1.48,86.9,6,3.5,115.6,1.49,2306,2391,444,3,3,30.3,25.37,0.71,129.43,-1.7,1.5,1.46,129.2,122.8,2.0,1.5,8.9,643.51,0.5,16752.46
Klaudia Kulon,125.5,1.36,59.09,6,2.5,121.2,1.29,2406,2153,429,3,3,18.92,20.56,0.62,70.63,-1.73,1.06,1.67,126.2,124.8,0.5,2.0,8.17,422.59,0.38,4987.92
Evi Yuliana,125.3,1.22,21.86,2,0.5,125.3,1.22,1937,2237,90,1,1,21.86,21.21,0.99,6.26,-1.74,0.52,1.92,140.3,110.3,0.0,0.5,2.44,450.0,0.98,39.16
Jesse Nikki February,124.6,1.23,209.48,2,0.5,124.6,1.23,1989,2222,61,1,1,209.48,1.06,0.32,269.66,-1.78,1.46,1.01,125.3,123.8,0.5,0.0,2.47,1.12,0.1,72713.91
Marsel Efroimski,124.0,1.34,80.0,4,2.0,137.8,1.09,2380,2322,227,2,2,13.12,43.33,1.14,138.02,-1.81,0.86,1.82,142.6,105.4,1.5,0.5,5.37,1877.63,1.3,19048.89
Anastasia Kirtadze,124.0,1.28,141.17,4,1.0,120.1,1.35,2307,2235,154,2,2,133.01,27.17,0.51,119.23,-1.81,1.17,1.4,118.2,129.9,0.0,1.0,5.14,738.44,0.26,14216.86
Hannah Wilson,124.0,1.02,27.67,2,0.0,124.0,1.02,1934,2129,83,1,1,27.67,7.71,0.23,11.71,-1.81,1.19,0.86,118.5,129.4,0.0,0.0,2.05,59.41,0.05,137.12
Julia Ryjanova,123.3,1.04,130.38,2,0.5,123.3,1.04,2209,2170,74,1,1,130.38,50.2,1.39,176.83,-1.85,0.06,2.03,158.8,87.8,0.5,0.0,2.09,2520.5,1.94,31267.5
K Priyanka,122.4,1.36,16.19,4,2.0,124.0,1.5,2090,2394,234,2,2,11.08,32.1,0.84,12.42,-1.89,0.9,1.81,140.2,104.6,1.5,0.5,5.43,1030.71,0.71,154.15
Shahenda Wafa,121.2,1.33,24.14,2,0.5,121.2,1.33,2093,2196,78,1,1,24.14,12.37,0.01,1.92,-1.96,1.33,1.32,112.4,129.9,0.0,0.5,2.65,153.12,0.0,3.7
Esperanca Caxita,120.7,1.1,132.01,2,0.0,120.7,1.1,1966,2094,91,1,1,132.01,5.09,0.15,120.02,-1.98,1.21,1.0,117.1,124.3,0.0,0.0,2.21,25.92,0.02,14405.83
Ulviyya Fataliyeva,120.4,1.58,97.45,4,2.0,121.0,1.62,2372,2308,200,2,2,22.46,26.74,1.06,158.27,-2.0,2.49,0.67,97.7,143.2,1.5,0.5,6.32,715.12,1.11,25049.05
Jana Mohamed Zaki,119.9,1.11,35.57,2,0.0,119.9,1.11,2023,2059,104,1,1,35.57,2.4,0.07,9.87,-2.03,1.06,1.16,121.6,118.2,0.0,0.0,2.22,5.78,0.0,97.44
Puteri Munajjah Az-Zahraa Azhar,118.2,1.16,22.64,2,0.0,118.2,1.16,2032,2075,112,1,1,22.64,20.36,0.6,1.85,-2.12,1.59,0.74,103.8,132.6,0.0,0.0,2.33,414.72,0.36,3.41
Irina Krush,117.5,1.37,26.3,4,1.5,139.0,0.78,2376,2191,144,2,2,16.66,58.53,1.67,26.74,-2.16,2.1,0.64,95.9,139.0,1.0,0.5,5.49,3425.96,2.77,714.91
Shafira Devi Herfesa,115.6,1.23,31.12,2,0.0,115.6,1.23,2167,2061,92,1,1,31.12,32.46,0.95,6.51,-2.26,1.91,0.56,92.6,138.5,0.0,0.0,2.47,1053.41,0.91,42.41
Nino Batsiashvili,115.4,1.45,115.74,2,0.5,115.4,1.45,2450,2115,162,1,1,115.74,10.39,0.06,140.91,-2.28,1.41,1.49,108.1,122.8,0.0,0.5,2.9,108.05,0.0,19854.27
Anapaola S. Borda Rodas,111.0,1.85,28.78,2,1.0,111.0,1.85,2247,2350,108,1,1,28.78,61.87,1.09,17.44,-2.51,2.62,1.08,67.3,154.8,0.0,1.0,3.7,3828.13,1.19,304.3
Meri Arabidze,109.2,2.1,18.8,4,2.5,118.0,1.92,2440,2516,212,2,2,18.52,29.38,0.95,9.41,-2.61,2.85,1.34,88.8,129.6,1.5,1.0,8.39,863.1,0.89,88.64
Miaoyi Lu,106.8,1.88,21.24,4,1.5,101.8,1.9,2452,2335,213,2,2,19.4,38.15,1.18,7.18,-2.74,1.86,1.9,119.8,93.8,1.5,0.0,7.52,1455.47,1.4,51.51
Erdenebayar Khuslen,106.0,1.52,182.82,2,0.0,106.0,1.52,2081,2069,119,1,1,182.82,38.96,1.15,4.2,-2.78,0.71,2.34,133.5,78.4,0.0,0.0,3.05,1518.0,1.33,17.64
Chuqiao Wang,103.8,2.0,-7.67,4,1.5,104.2,2.08,2229,2323,267,2,2,21.84,34.29,1.07,65.26,-2.9,2.09,1.92,104.2,103.4,1.0,0.5,8.01,1175.95,1.15,4258.96
Gulrukhbegim Tokhirjonova,103.4,2.27,14.91,4,3.0,108.4,2.42,2378,2527,223,2,2,24.4,50.08,1.28,115.48,-2.92,2.42,2.11,108.4,98.6,2.0,1.0,9.07,2507.95,1.64,13336.55
Anastasia Avramidou,102.7,1.92,12.72,4,2.0,132.4,1.08,2294,2424,204,2,2,12.38,81.99,2.51,9.45,-2.96,1.05,2.8,132.6,72.8,1.0,1.0,7.7,6723.13,6.28,89.37
Jilin Zhang,101.0,1.91,135.34,2,0.5,101.0,1.91,2184,2181,88,1,1,135.34,65.69,1.57,176.66,-3.06,0.8,3.02,147.4,54.5,0.5,0.0,3.82,4315.21,2.46,31210.01
Maili-Jade Ouellet,97.5,2.05,69.41,4,1.0,101.8,1.92,2350,2172,229,2,2,33.36,20.81,0.53,76.59,-3.24,1.66,2.44,101.8,93.2,0.0,1.0,8.2,433.07,0.29,5866.05
Anahi Ortiz Verdezoto,92.6,1.87,96.9,2,0.0,92.6,1.87,2248,2006,110,1,1,96.9,22.63,0.65,105.02,-3.5,1.41,2.33,108.6,76.6,0.0,0.0,3.74,512.0,0.42,11029.1
Lina Nassr,90.2,2.24,94.78,2,0.5,90.2,2.24,2055,2205,111,1,1,94.78,5.59,0.19,84.75,-3.64,2.38,2.11,94.1,86.2,0.5,0.0,4.49,31.2,0.04,7182.01
Fiorella Contreras Huaman,89.4,1.96,39.39,2,0.0,89.4,1.96,2277,2002,101,1,1,39.39,9.19,0.27,5.9,-3.68,1.77,2.15,95.9,82.9,0.0,0.0,3.92,84.5,0.07,34.78
Deysi Cori T.,88.7,2.18,26.92,2,0.5,88.7,2.18,2354,2038,150,1,1,26.92,76.23,1.77,18.31,-3.72,0.92,3.43,142.6,34.8,0.5,0.0,4.35,5810.42,3.15,335.15
Yerisbel Miranda Llanes,83.8,2.16,38.12,2,0.0,83.8,2.16,2220,2054,86,1,1,38.12,51.55,1.51,9.54,-3.98,1.09,3.23,120.3,47.4,0.0,0.0,4.32,2657.2,2.29,90.99
Lanlin Zhang,82.2,2.18,173.42,2,0.0,82.2,2.18,2230,2028,89,1,1,173.42,62.86,1.82,197.8,-4.06,0.89,3.47,126.7,37.8,0.0,0.0,4.36,3951.61,3.33,39124.44
Khanim Balajayeva,79.1,2.49,59.02,2,0.5,79.1,2.49,2337,2115,179,1,1,59.02,36.56,0.69,44.83,-4.23,2.0,2.98,104.9,53.2,0.5,0.0,4.98,1336.45,0.48,2009.78
Nadya Toncheva,44.2,3.72,20.82,2,1.0,44.2,3.72,2332,2294,119,1,1,20.82,85.63,2.43,3.12,-6.12,5.44,2.0,-16.4,104.7,0.5,0.5,7.44,7332.6,5.92,9.72
